stock,price,ret
051900,25500,1.2
051900,25800,1.2
051900,25900,0.4
051900,26000,0.4
051900,25700,-1.2
051900,25700,0.0
051900,25800,0.4
051900,25700,-0.4
051900,25600,-0.4
051900,25200,-1.6
051900,24650,-2.2
051900,24200,-1.8
051900,24300,0.4
051900,24200,-0.4
051900,25200,4.1
051900,25250,0.2
051900,25250,0.0
051900,25200,-0.2
051900,24600,-2.4
051900,25750,4.7
051900,25300,-1.8
051900,25450,0.6
051900,25800,1.4
051900,25850,0.2
051900,25800,-0.2
051900,25800,0.0
051900,22900,-11.2
051900,25000,9.2
051900,24950,-0.2
051900,25000,0.2
051900,25300,1.2
051900,25700,1.6
051900,25700,0.0
051900,25800,0.4
051900,26050,1.0
051900,26300,1.0
051900,27000,2.7
051900,27000,0.0
051900,28000,3.7
051900,26900,-3.9
051900,27100,0.7
051900,27300,0.7
051900,27050,-0.9
051900,27050,0.0
051900,27100,0.2
051900,27100,0.0
051900,26900,-0.7
051900,27800,3.4
051900,27900,0.4
051900,27000,-3.2
051900,27400,1.5
051900,27200,-0.7
051900,27650,1.6
051900,28400,2.7
051900,29250,3.0
051900,29150,-0.3
051900,29000,-0.5
051900,28400,-2.1
051900,28050,-1.2
051900,28450,1.4
051900,28500,0.2
051900,28600,0.4
051900,28300,-1.0
051900,28000,-1.1
051900,28300,1.1
051900,29000,2.5
051900,29000,0.0
051900,28900,-0.3
051900,28700,-0.7
051900,28300,-1.4
051900,28600,1.1
051900,29050,1.6
051900,29400,1.2
051900,30300,3.1
051900,31450,3.8
051900,32100,2.1
051900,32650,1.7
051900,31700,-2.9
051900,31000,-2.2
051900,31500,1.6
051900,31400,-0.3
051900,32800,4.5
051900,31550,-3.8
051900,31200,-1.1
051900,29700,-4.8
051900,30500,2.7
051900,31400,3.0
051900,31500,0.3
051900,33000,4.8
051900,32700,-0.9
051900,32500,-0.6
051900,30800,-5.2
051900,29600,-3.9
051900,28500,-3.7
051900,28700,0.7
051900,28100,-2.1
051900,28400,1.1
051900,28050,-1.2
051900,27800,-0.9
051900,28900,4.0
051900,29500,2.1
051900,33200,12.5
051900,36000,8.4
051900,34600,-3.9
051900,33900,-2.0
051900,33600,-0.9
051900,34600,3.0
051900,33100,-4.3
051900,33500,1.2
051900,33000,-1.5
051900,32750,-0.8
051900,34000,3.8
051900,34800,2.4
051900,35400,1.7
051900,35100,-0.8
051900,40350,15.0
051900,41000,1.6
051900,40600,-1.0
051900,41250,1.6
051900,42000,1.8
051900,38500,-8.3
051900,37900,-1.6
051900,37900,0.0
051900,36250,-4.4
051900,35000,-3.4
051900,35300,0.9
051900,37000,4.8
051900,37050,0.1
051900,38700,4.4
051900,40900,5.7
051900,39800,-2.7
051900,37500,-5.8
051900,37400,-0.3
051900,36200,-3.2
051900,36450,0.7
051900,37200,2.1
051900,39000,4.8
051900,39250,0.6
051900,39000,-0.6
051900,38700,-0.8
051900,40650,5.0
051900,40300,-0.9
051900,39200,-2.7
051900,38100,-2.8
051900,38950,2.2
051900,40000,2.7
051900,42200,5.5
051900,41500,-1.7
051900,43400,4.6
051900,47300,9.0
051900,50900,7.6
051900,49900,-2.0
051900,48500,-2.8
051900,47700,-1.6
051900,47650,-0.1
051900,44700,-6.2
051900,45000,0.7
051900,44050,-2.1
051900,45000,2.2
051900,45000,0.0
051900,44950,-0.1
051900,47000,4.6
051900,46650,-0.7
051900,45450,-2.6
051900,44400,-2.3
051900,43000,-3.2
051900,43950,2.2
051900,43500,-1.0
051900,45000,3.4
051900,44300,-1.6
051900,44350,0.1
051900,44000,-0.8
051900,43450,-1.2
051900,41800,-3.8
051900,40900,-2.2
051900,41200,0.7
051900,40200,-2.4
051900,40600,1.0
051900,39850,-1.8
051900,39800,-0.1
051900,41100,3.3
051900,40500,-1.5
051900,39850,-1.6
051900,39750,-0.2
051900,39500,-0.6
051900,39450,-0.1
051900,38100,-3.4
051900,38450,0.9
051900,39500,2.7
051900,40650,2.9
051900,40500,-0.4
051900,41300,2.0
051900,41800,1.2
051900,40500,-3.1
051900,40450,-0.1
051900,39600,-2.1
051900,39700,0.2
051900,39500,-0.5
051900,39000,-1.3
051900,39000,0.0
051900,38800,-0.5
051900,38000,-2.1
051900,37050,-2.5
051900,37700,1.8
051900,36050,-4.4
051900,35800,-0.7
051900,36900,3.1
051900,38200,3.5
051900,42500,11.3
051900,40000,-5.9
051900,40200,0.5
051900,39900,-0.8
051900,38650,-3.1
051900,39000,0.9
051900,38500,-1.3
051900,38000,-1.3
051900,37900,-0.3
051900,37000,-2.4
051900,35000,-5.4
051900,36150,3.3
051900,39200,8.4
051900,39500,0.8
051900,39600,0.2
051900,40800,3.0
051900,40100,-1.7
051900,41700,4.0
051900,42000,0.7
051900,39700,-5.5
051900,41600,4.8
051900,41500,-0.2
051900,40950,-1.3
051900,42000,2.6
051900,40800,-2.9
051900,38000,-6.9
051900,38400,1.0
051900,37200,-3.1
051900,38000,2.2
051900,37900,-0.3
051900,38000,0.3
051900,39700,4.5
051900,40000,0.8
051900,37650,-5.9
051900,39000,3.6
051900,37700,-3.3
051900,39050,3.6
051900,37700,-3.5
051900,36900,-2.1
051900,37550,1.8
051900,38150,1.6
051900,40000,4.8
051900,40100,0.2
051900,39700,-1.0
051900,40650,2.4
051900,41650,2.5
051900,42100,1.1
051900,42700,1.4
051900,42000,-1.6
051900,41900,-0.2
051900,41200,-1.7
051900,41850,1.6
051900,41500,-0.8
051900,41000,-1.2
051900,41600,1.5
051900,41300,-0.7
051900,40100,-2.9
051900,40400,0.8
051900,40700,0.7
051900,40700,0.0
051900,41500,2.0
051900,41700,0.5
051900,42950,3.0
051900,42500,-1.0
051900,42400,-0.2
051900,43300,2.1
051900,41500,-4.2
051900,42150,1.6
051900,41000,-2.7
051900,40500,-1.2
051900,39700,-2.0
051900,40800,2.8
051900,41000,0.5
051900,40000,-2.4
051900,40800,2.0
051900,40800,0.0
051900,40500,-0.7
051900,38000,-6.2
051900,37900,-0.3
051900,34000,-10.3
051900,32900,-3.2
051900,33800,2.7
051900,35600,5.3
051900,36400,2.2
051900,36400,0.0
051900,36550,0.4
051900,37450,2.5
051900,36000,-3.9
051900,35000,-2.8
051900,35250,0.7
051900,34500,-2.1
051900,35000,1.4
051900,35850,2.4
051900,36500,1.8
051900,35600,-2.5
051900,36000,1.1
051900,34800,-3.3
051900,35650,2.4
051900,35700,0.1
051900,36900,3.4
051900,37200,0.8
051900,36400,-2.2
051900,36400,0.0
051900,35650,-2.1
051900,35600,-0.1
051900,36100,1.4
051900,36700,1.7
051900,37100,1.1
051900,37150,0.1
051900,37400,0.7
051900,37450,0.1
051900,37250,-0.5
051900,37300,0.1
051900,38100,2.1
051900,39300,3.2
051900,40000,1.8
051900,39300,-1.8
051900,39300,0.0
051900,40000,1.8
051900,39000,-2.5
051900,39200,0.5
051900,39500,0.8
051900,38900,-1.5
051900,38300,-1.5
051900,37900,-1.0
051900,43000,13.5
051900,39100,-9.1
051900,38200,-2.3
051900,38600,1.0
051900,38300,-0.8
051900,38400,0.3
051900,38400,0.0
051900,38400,0.0
051900,38400,0.0
051900,38000,-1.0
051900,37600,-1.0
051900,36200,-3.7
051900,36200,0.0
051900,35900,-0.8
051900,34600,-3.6
051900,34300,-0.9
051900,32700,-4.7
051900,31850,-2.6
051900,32300,1.4
051900,33200,2.8
051900,33700,1.5
051900,33600,-0.3
051900,34050,1.3
051900,34300,0.7
051900,32650,-4.8
051900,32200,-1.4
051900,33000,2.5
051900,32700,-0.9
051900,30400,-7.0
051900,30550,0.5
051900,31000,1.5
051900,32150,3.7
051900,32200,0.2
051900,31800,-1.2
051900,31000,-2.5
051900,30400,-1.9
051900,29100,-4.3
051900,28400,-2.4
051900,27400,-3.5
051900,28150,2.7
051900,27700,-1.6
051900,27700,0.0
051900,28800,4.0
051900,28250,-1.9
051900,27250,-3.5
051900,27500,0.9
051900,27800,1.1
051900,28100,1.1
051900,27050,-3.7
051900,26500,-2.0
051900,26000,-1.9
051900,25500,-1.9
051900,26350,3.3
051900,26350,0.0
051900,26000,-1.3
051900,25600,-1.5
051900,24800,-3.1
051900,24350,-1.8
051900,23700,-2.7
051900,23650,-0.2
051900,23500,-0.6
051900,23500,0.0
051900,22100,-6.0
051900,22550,2.0
051900,23000,2.0
051900,25200,9.6
051900,27000,7.1
051900,26500,-1.8
051900,25800,-2.6
051900,25600,-0.8
051900,25350,-1.0
051900,26450,4.3
051900,25500,-3.6
051900,24650,-3.3
051900,24300,-1.4
051900,25300,4.1
051900,26000,2.8
051900,27700,6.5
051900,27600,-0.4
051900,27250,-1.3
051900,28250,3.7
051900,28500,0.9
051900,28500,0.0
051900,30300,6.3
051900,29950,-1.2
051900,30000,0.2
051900,30700,2.3
051900,30700,0.0
051900,29900,-2.6
051900,28600,-4.4
051900,27700,-3.2
051900,26300,-5.0
051900,26800,1.9
051900,28000,4.5
051900,28800,2.9
051900,28500,-1.0
051900,28350,-0.5
051900,28500,0.5
051900,28500,0.0
051900,29300,2.8
051900,28200,-3.8
051900,27800,-1.4
051900,28400,2.2
051900,28350,-0.2
051900,27800,-1.9
051900,28000,0.7
051900,29200,4.3
051900,29000,-0.7
051900,30650,5.7
051900,32800,7.0
051900,32900,0.3
051900,33000,0.3
051900,32000,-3.0
051900,31650,-1.1
051900,31000,-2.0
051900,30900,-0.3
051900,31900,3.2
051900,31350,-1.7
051900,32100,2.4
051900,31250,-2.6
051900,30900,-1.1
051900,30500,-1.3
051900,31000,1.6
051900,30700,-1.0
051900,30900,0.6
051900,30600,-1.0
051900,30150,-1.5
051900,29950,-0.7
051900,29950,0.0
051900,29500,-1.5
051900,30200,2.4
051900,30350,0.5
051900,30200,-0.5
051900,30850,2.2
051900,31100,0.8
051900,31200,0.3
051900,30250,-3.0
051900,30250,0.0
051900,31000,2.5
051900,32500,4.8
051900,32050,-1.4
051900,31700,-1.1
051900,31500,-0.6
051900,31700,0.6
051900,31000,-2.2
051900,31100,0.3
051900,30500,-1.9
051900,30700,0.7
051900,31500,2.6
051900,31400,-0.3
051900,31700,1.0
051900,31600,-0.3
051900,32700,3.5
051900,33800,3.4
051900,34000,0.6
051900,33550,-1.3
051900,35500,5.8
051900,34200,-3.7
051900,32850,-4.0
051900,31200,-5.0
051900,31200,0.0
051900,30950,-0.8
051900,30650,-1.0
051900,30500,-0.5
051900,30700,0.7
051900,31200,1.6
051900,30900,-1.0
051900,31500,1.9
051900,31000,-1.6
051900,30600,-1.3
051900,30100,-1.6
051900,29650,-1.5
051900,29950,1.0
051900,29650,-1.0
051900,29600,-0.2
051900,29050,-1.9
051900,29100,0.2
051900,29800,2.4
051900,29150,-2.2
051900,29900,2.6
051900,29250,-2.2
051900,29400,0.5
051900,30200,2.7
051900,29150,-3.5
051900,29200,0.2
051900,28900,-1.0
051900,28300,-2.1
051900,27500,-2.8
051900,26000,-5.4
051900,27500,5.8
051900,28000,1.8
051900,27500,-1.8
051900,26050,-5.3
051900,25750,-1.2
051900,25400,-1.4
051900,25750,1.4
051900,26000,1.0
051900,26500,1.9
051900,26700,0.8
051900,26800,0.4
051900,27000,0.8
051900,27000,0.0
051900,27500,1.8
051900,27600,0.4
051900,27500,-0.4
051900,27550,0.2
051900,27100,-1.6
051900,27050,-0.2
051900,27700,2.4
051900,27400,-1.1
051900,26500,-3.3
051900,25500,-3.8
051900,25700,0.8
051900,26700,3.9
051900,26400,-1.1
051900,26400,0.0
051900,26850,1.7
051900,27800,3.5
051900,27750,-0.2
051900,27300,-1.6
051900,27700,1.5
051900,28550,3.1
051900,28450,-0.4
051900,28300,-0.5
051900,29650,4.8
051900,30650,3.4
051900,31800,3.8
051900,32300,1.6
051900,31600,-2.2
051900,29400,-7.0
051900,28650,-2.6
051900,29400,2.6
051900,29350,-0.2
051900,30000,2.2
051900,30700,2.3
051900,30500,-0.6
051900,31000,1.6
051900,31700,2.3
051900,31150,-1.7
051900,30700,-1.4
051900,31600,2.9
051900,32000,1.3
051900,31500,-1.6
051900,31300,-0.6
051900,31150,-0.5
051900,31000,-0.5
051900,32400,4.5
051900,33300,2.8
051900,31150,-6.5
051900,31200,0.2
051900,31900,2.2
051900,31500,-1.2
051900,31400,-0.3
051900,31050,-1.1
051900,30800,-0.8
051900,30600,-0.6
051900,30450,-0.5
051900,31100,2.1
051900,30950,-0.5
051900,30900,-0.2
051900,30100,-2.6
051900,30600,1.7
051900,29500,-3.6
051900,29500,0.0
051900,30000,1.7
051900,30350,1.2
051900,31150,2.6
051900,30600,-1.8
051900,30300,-1.0
051900,30300,0.0
051900,30300,0.0
051900,29500,-2.6
051900,29500,0.0
051900,30400,3.0
051900,30150,-0.8
051900,30600,1.5
051900,30800,0.6
051900,29950,-2.8
051900,30400,1.5
051900,30200,-0.7
051900,29950,-0.8
051900,29750,-0.7
051900,29650,-0.3
051900,29500,-0.5
051900,29950,1.5
051900,30150,0.7
051900,30850,2.3
051900,30800,-0.2
051900,30950,0.5
051900,30700,-0.8
051900,30650,-0.2
051900,30700,0.2
051900,30700,0.0
051900,31250,1.8
051900,31100,-0.5
051900,30600,-1.6
051900,30550,-0.2
051900,30650,0.3
051900,31200,1.8
051900,31850,2.1
051900,32000,0.5
051900,33000,3.1
051900,33150,0.4
051900,32450,-2.1
051900,31400,-3.2
051900,32450,3.3
051900,32550,0.3
051900,32650,0.3
051900,31900,-2.3
051900,32850,3.0
051900,32100,-2.3
051900,32250,0.5
051900,31500,-2.3
051900,31100,-1.3
051900,32000,2.9
051900,32550,1.7
051900,32350,-0.6
051900,32100,-0.8
051900,32100,0.0
051900,32150,0.2
051900,32350,0.6
051900,32950,1.8
051900,32950,0.0
051900,31950,-3.0
051900,33050,3.4
051900,33700,2.0
051900,34900,3.6
051900,35500,1.7
051900,35850,1.0
051900,36050,0.6
051900,36400,1.0
051900,35000,-3.8
051900,35000,0.0
051900,34050,-2.7
051900,34500,1.3
051900,34500,0.0
051900,34850,1.0
051900,35350,1.4
051900,35750,1.1
051900,34800,-2.7
051900,32550,-6.5
051900,32050,-1.5
051900,31450,-1.9
051900,31100,-1.1
051900,31100,0.0
051900,29850,-4.0
051900,30400,1.8
051900,29600,-2.6
051900,29900,1.0
051900,30850,3.2
051900,30250,-1.9
051900,29700,-1.8
051900,29800,0.3
051900,29850,0.2
051900,30350,1.7
051900,29950,-1.3
051900,30400,1.5
051900,31500,3.6
051900,31650,0.5
051900,30600,-3.3
051900,30600,0.0
051900,30650,0.2
051900,31000,1.1
051900,30500,-1.6
051900,30000,-1.6
051900,28500,-5.0
051900,28500,0.0
051900,28400,-0.4
051900,29500,3.9
051900,29500,0.0
051900,29400,-0.3
051900,29950,1.9
051900,29950,0.0
051900,29500,-1.5
051900,29900,1.4
051900,30800,3.0
051900,31500,2.3
051900,32500,3.2
051900,32950,1.4
051900,33450,1.5
051900,33300,-0.4
051900,33250,-0.2
051900,33250,0.0
051900,33200,-0.2
051900,32100,-3.3
051900,33200,3.4
051900,33750,1.7
051900,33750,0.0
051900,33450,-0.9
051900,34000,1.6
051900,33700,-0.9
051900,33900,0.6
051900,33100,-2.4
051900,33300,0.6
051900,33050,-0.8
051900,33000,-0.2
051900,32350,-2.0
051900,31700,-2.0
051900,29000,-8.5
051900,27900,-3.8
051900,28450,2.0
051900,27400,-3.7
051900,27700,1.1
051900,27450,-0.9
051900,27450,0.0
051900,26600,-3.1
051900,27000,1.5
051900,26800,-0.7
051900,26900,0.4
051900,27700,3.0
051900,28100,1.4
051900,27950,-0.5
051900,27550,-1.4
051900,27550,0.0
051900,27700,0.5
051900,27950,0.9
051900,28200,0.9
051900,28600,1.4
051900,28400,-0.7
051900,28450,0.2
051900,28650,0.7
051900,28850,0.7
051900,28900,0.2
051900,29450,1.9
051900,30300,2.9
051900,29200,-3.6
051900,30000,2.7
051900,29200,-2.7
051900,28850,-1.2
051900,28300,-1.9
051900,28950,2.3
051900,29900,3.3
051900,29900,0.0
051900,29700,-0.7
051900,30200,1.7
051900,30250,0.2
051900,31000,2.5
051900,30200,-2.6
051900,29600,-2.0
051900,30500,3.0
051900,30550,0.2
051900,30800,0.8
051900,31000,0.6
051900,32000,3.2
051900,32000,0.0
051900,31650,-1.1
051900,31050,-1.9
051900,32000,3.1
051900,32050,0.2
051900,31600,-1.4
051900,31250,-1.1
051900,30750,-1.6
051900,30750,0.0
051900,30700,-0.2
051900,30500,-0.6
051900,29050,-4.8
051900,29250,0.7
051900,29200,-0.2
051900,28700,-1.7
051900,28300,-1.4
051900,28700,1.4
051900,28850,0.5
051900,28800,-0.2
051900,29200,1.4
051900,28900,-1.0
051900,29250,1.2
051900,29000,-0.8
051900,29350,1.2
051900,28850,-1.7
051900,28900,0.2
051900,29250,1.2
051900,28650,-2.0
051900,28550,-0.4
051900,28750,0.7
051900,28550,-0.7
051900,28300,-0.9
051900,27350,-3.4
051900,27750,1.5
051900,27750,0.0
051900,28000,0.9
051900,28050,0.2
051900,28000,-0.2
051900,27450,-2.0
051900,27150,-1.1
051900,27100,-0.2
051900,27550,1.7
051900,27850,1.1
051900,27450,-1.4
051900,27800,1.3
051900,27700,-0.4
051900,27550,-0.5
051900,27350,-0.7
051900,27500,0.6
051900,28300,2.9
051900,28100,-0.7
051900,28500,1.4
051900,28950,1.6
051900,28700,-0.9
051900,29650,3.3
051900,29050,-2.0
051900,28900,-0.5
051900,28400,-1.7
051900,28600,0.7
051900,28900,1.0
051900,28600,-1.0
051900,27900,-2.4
051900,27450,-1.6
051900,28000,2.0
051900,27600,-1.4
051900,27400,-0.7
051900,27200,-0.7
051900,27550,1.3
051900,27650,0.4
051900,28150,1.8
051900,28150,0.0
051900,28200,0.2
051900,28300,0.4
051900,28400,0.4
051900,29250,3.0
051900,29350,0.3
051900,29000,-1.2
051900,29300,1.0
051900,30000,2.4
051900,30900,3.0
051900,30500,-1.3
051900,30800,1.0
051900,30000,-2.6
051900,29800,-0.7
051900,29800,0.0
051900,29500,-1.0
051900,27850,-5.6
051900,27950,0.4
051900,28600,2.3
051900,29500,3.2
051900,31300,6.1
051900,31000,-1.0
051900,31450,1.4
051900,31600,0.5
051900,31800,0.6
051900,32500,2.2
051900,32150,-1.1
051900,32600,1.4
051900,33100,1.5
051900,33400,0.9
051900,33900,1.5
051900,33300,-1.8
051900,33500,0.6
051900,33850,1.0
051900,33750,-0.3
051900,34800,3.1
051900,34400,-1.2
051900,33000,-4.1
051900,33800,2.4
051900,34300,1.5
051900,34200,-0.3
051900,34200,0.0
051900,33600,-1.8
051900,32900,-2.1
051900,32850,-0.2
051900,33500,2.0
051900,33400,-0.3
051900,34400,3.0
051900,34200,-0.6
051900,34200,0.0
051900,33550,-1.9
051900,33550,0.0
051900,33100,-1.3
051900,33700,1.8
051900,33000,-2.1
051900,33800,2.4
051900,34050,0.7
051900,34550,1.5
051900,35200,1.9
051900,35700,1.4
051900,35200,-1.4
051900,34000,-3.4
051900,34700,2.1
051900,34300,-1.2
051900,34300,0.0
051900,34100,-0.6
051900,34050,-0.2
051900,33950,-0.3
051900,33500,-1.3
051900,33650,0.4
051900,33500,-0.4
051900,33350,-0.4
051900,32900,-1.4
051900,33400,1.5
051900,33750,1.0
051900,34700,2.8
051900,36300,4.6
051900,36400,0.3
051900,36500,0.3
051900,36000,-1.4
051900,35600,-1.1
051900,35000,-1.7
051900,35450,1.3
051900,35750,0.8
051900,35800,0.1
051900,35550,-0.7
051900,36300,2.1
051900,36000,-0.8
051900,36000,0.0
051900,36500,1.4
051900,36500,0.0
051900,36500,0.0
051900,36750,0.7
051900,37100,1.0
051900,38900,4.8
051900,40500,4.1
051900,40300,-0.5
051900,40050,-0.6
051900,40500,1.1
051900,40050,-1.1
051900,40150,0.2
051900,40000,-0.4
051900,41000,2.5
051900,41850,2.1
051900,42000,0.4
051900,44500,6.0
051900,43450,-2.4
051900,44300,2.0
051900,46300,4.5
051900,44500,-3.9
051900,42150,-5.3
051900,41250,-2.1
051900,41950,1.7
051900,41500,-1.1
051900,41000,-1.2
051900,41200,0.5
051900,41500,0.7
051900,41500,0.0
051900,41600,0.2
051900,41500,-0.2
051900,41500,0.0
051900,42000,1.2
051900,41600,-1.0
051900,42000,1.0
051900,42300,0.7
051900,42750,1.1
051900,43150,0.9
051900,44900,4.1
051900,46000,2.4
051900,46900,2.0
051900,46450,-1.0
051900,48900,5.3
051900,48400,-1.0
051900,47750,-1.3
051900,48250,1.0
051900,49100,1.8
051900,51300,4.5
051900,52600,2.5
051900,52700,0.2
051900,52700,0.0
051900,51500,-2.3
051900,51500,0.0
051900,51500,0.0
051900,52400,1.8
051900,54000,3.0
051900,55300,2.4
051900,53600,-3.1
051900,54000,0.8
051900,55000,1.8
051900,53300,-3.1
051900,54000,1.3
051900,54000,0.0
051900,53800,-0.4
051900,53000,-1.5
051900,52900,-0.2
051900,52100,-1.5
051900,52600,1.0
051900,53700,2.1
051900,54800,2.0
051900,54000,-1.5
051900,54900,1.7
051900,53600,-2.4
051900,54000,0.8
051900,53800,-0.4
051900,54000,0.4
051900,54500,0.9
051900,54000,-0.9
051900,54200,0.4
051900,53000,-2.2
051900,53500,0.9
051900,54200,1.3
051900,56500,4.2
051900,60000,6.2
051900,57000,-5.0
051900,57400,0.7
051900,57900,0.9
051900,58700,1.4
051900,59000,0.5
051900,59900,1.5
051900,60700,1.3
051900,61000,0.5
051900,60000,-1.6
051900,61000,1.7
051900,60100,-1.5
051900,60000,-0.2
051900,59800,-0.3
051900,59000,-1.3
051900,58700,-0.5
051900,59400,1.2
051900,59500,0.2
051900,59000,-0.8
051900,59500,0.8
051900,59500,0.0
051900,59000,-0.8
051900,60500,2.5
051900,60200,-0.5
051900,59900,-0.5
051900,56300,-6.0
051900,57000,1.2
051900,56500,-0.9
051900,56200,-0.5
051900,55500,-1.2
051900,55300,-0.4
051900,55300,0.0
051900,54900,-0.7
051900,53700,-2.2
051900,53700,0.0
051900,54200,0.9
051900,53500,-1.3
051900,53100,-0.8
051900,54000,1.7
051900,56000,3.7
051900,57500,2.7
051900,56600,-1.6
051900,56500,-0.2
051900,59000,4.4
051900,61000,3.4
051900,62900,3.1
051900,60200,-4.3
051900,59000,-2.0
051900,59300,0.5
051900,60000,1.2
051900,60700,1.2
051900,59500,-2.0
051900,59500,0.0
051900,58600,-1.5
051900,58900,0.5
051900,58100,-1.4
051900,59700,2.8
051900,58900,-1.3
051900,56300,-4.4
051900,56600,0.5
051900,54900,-3.0
051900,54900,0.0
051900,55200,0.6
051900,56700,2.7
051900,57000,0.5
051900,56800,-0.4
051900,57000,0.4
051900,57300,0.5
051900,56000,-2.3
051900,55000,-1.8
051900,55100,0.2
051900,55900,1.4
051900,59200,5.9
051900,60400,2.0
051900,61000,1.0
051900,64700,6.1
051900,63000,-2.6
051900,65000,3.2
051900,64000,-1.5
051900,65000,1.6
051900,63900,-1.7
051900,65000,1.7
051900,64000,-1.5
051900,63000,-1.6
051900,60000,-4.8
051900,60900,1.5
051900,64000,5.1
051900,61800,-3.4
051900,60000,-2.9
051900,63500,5.8
051900,62000,-2.4
051900,62400,0.6
051900,62100,-0.5
051900,59900,-3.5
051900,61500,2.7
051900,60700,-1.3
051900,59600,-1.8
051900,59000,-1.0
051900,58800,-0.3
051900,58600,-0.3
051900,60000,2.4
051900,59000,-1.7
051900,58600,-0.7
051900,61300,4.6
051900,60400,-1.5
051900,61400,1.7
051900,60500,-1.5
051900,62500,3.3
051900,62500,0.0
051900,62500,0.0
051900,62500,0.0
051900,64000,2.4
051900,62100,-3.0
051900,66700,7.4
051900,66000,-1.0
051900,65000,-1.5
051900,63700,-2.0
051900,64900,1.9
051900,63900,-1.5
051900,63300,-0.9
051900,65800,4.0
051900,68000,3.3
051900,68400,0.6
051900,68000,-0.6
051900,68000,0.0
051900,67500,-0.7
051900,66300,-1.8
051900,70100,5.7
051900,73100,4.3
051900,69600,-4.8
051900,68500,-1.6
051900,68300,-0.3
051900,68000,-0.4
051900,67500,-0.7
051900,67400,-0.2
051900,68000,0.9
051900,67900,-0.2
051900,69200,1.9
051900,71700,3.6
051900,70600,-1.5
051900,73600,4.2
051900,76000,3.3
051900,75600,-0.5
051900,72800,-3.7
051900,73500,1.0
051900,73000,-0.7
051900,71100,-2.6
051900,75900,6.8
051900,75600,-0.4
051900,76500,1.2
051900,77900,1.8
051900,76900,-1.3
051900,75300,-2.1
051900,79500,5.6
051900,78600,-1.1
051900,78000,-0.8
051900,80000,2.6
051900,79000,-1.2
051900,76300,-3.4
051900,77700,1.8
051900,75500,-2.8
051900,74000,-2.0
051900,72500,-2.0
051900,73600,1.5
051900,72500,-1.5
051900,75400,4.0
051900,74700,-0.9
051900,73500,-1.6
051900,73000,-0.7
051900,70000,-4.1
051900,72900,4.1
051900,72100,-1.1
051900,70200,-2.6
051900,71300,1.6
051900,72500,1.7
051900,72000,-0.7
051900,72000,0.0
051900,65000,-9.7
051900,63500,-2.3
051900,63600,0.2
051900,61900,-2.7
051900,65000,5.0
051900,63600,-2.2
051900,66000,3.8
051900,65000,-1.5
051900,64800,-0.3
051900,65500,1.1
051900,66600,1.7
051900,65600,-1.5
051900,68000,3.7
051900,69000,1.5
051900,69500,0.7
051900,74700,7.5
051900,81900,9.6
051900,80000,-2.3
051900,80400,0.5
051900,80000,-0.5
051900,79800,-0.2
051900,78800,-1.2
051900,80400,2.0
051900,79000,-1.7
051900,78300,-0.9
051900,74500,-4.8
051900,72000,-3.4
051900,72000,0.0
051900,74000,2.8
051900,73200,-1.1
051900,73800,0.8
051900,75000,1.6
051900,78000,4.0
051900,76500,-1.9
051900,77000,0.6
051900,76900,-0.1
051900,73700,-4.2
051900,71000,-3.7
051900,73300,3.2
051900,75600,3.1
051900,74900,-0.9
051900,75100,0.3
051900,76800,2.3
051900,76700,-0.1
051900,75100,-2.1
051900,75300,0.3
051900,75600,0.4
051900,76000,0.5
051900,75700,-0.4
051900,75500,-0.3
051900,74900,-0.8
051900,74900,0.0
051900,74700,-0.3
051900,74700,0.0
051900,74600,-0.1
051900,74700,0.1
051900,74700,0.0
051900,73900,-1.1
051900,73900,0.0
051900,74100,0.3
051900,73500,-0.8
051900,73500,0.0
051900,72900,-0.8
051900,72400,-0.7
051900,72200,-0.3
051900,72100,-0.1
051900,72200,0.1
051900,74700,3.5
051900,74600,-0.1
051900,75100,0.7
051900,75900,1.1
051900,76000,0.1
051900,76900,1.2
051900,76900,0.0
051900,77100,0.3
051900,77900,1.0
051900,78000,0.1
051900,77400,-0.8
051900,77900,0.6
051900,74600,-4.2
051900,77000,3.2
051900,74800,-2.9
051900,73600,-1.6
051900,76700,4.2
051900,75500,-1.6
051900,74000,-2.0
051900,75500,2.0
051900,75700,0.3
051900,73900,-2.4
051900,73900,0.0
051900,73000,-1.2
051900,76800,5.2
051900,77500,0.9
051900,82100,5.9
051900,87400,6.5
051900,88300,1.0
051900,88300,0.0
051900,87500,-0.9
051900,87000,-0.6
051900,90000,3.4
051900,93000,3.3
051900,91700,-1.4
051900,89600,-2.3
051900,89100,-0.6
051900,90100,1.1
051900,91300,1.3
051900,91100,-0.2
051900,89600,-1.6
051900,90000,0.4
051900,90600,0.7
051900,92400,2.0
051900,93300,1.0
051900,95100,1.9
051900,103500,8.8
051900,105000,1.4
051900,100500,-4.3
051900,101000,0.5
051900,103500,2.5
051900,105000,1.4
051900,104500,-0.5
051900,103000,-1.4
051900,100000,-2.9
051900,102000,2.0
051900,102000,0.0
051900,106000,3.9
051900,108000,1.9
051900,109500,1.4
051900,112000,2.3
051900,117000,4.5
051900,123500,5.6
051900,125000,1.2
051900,123000,-1.6
051900,127500,3.7
051900,135000,5.9
051900,129000,-4.4
051900,123500,-4.3
051900,124000,0.4
051900,123500,-0.4
051900,121000,-2.0
051900,123500,2.1
051900,127500,3.2
